;Evento;Aprovação;Início Pagamento;Espécie de Ação;Classe de Ação;Provento por Ação (Reais/Ação);ano;cvm;empresa_descr
45;Reunião do Conselho de Administração;04/02/2019;07/03/2019      ;Ordinária;              ;1,05070;2018;19348;ITAUUNIBANCO
46;Reunião do Conselho de Administração;04/02/2019;07/03/2019      ;Preferencial;              ;1,05070;2018;19348;ITAUUNIBANCO
47;Reunião do Conselho de Administração;04/02/2019;07/03/2019      ;Ordinária;              ;0,74940;2018;19348;ITAUUNIBANCO
0;Reunião do Conselho de Administração;21/03/2018;06/04/2018      ;Ordinária;              ;0,60705;2018;19445;COPASA
1;Reunião do Conselho de Administração;20/06/2018;17/08/2018      ;Ordinária;              ;0,40653;2018;19445;COPASA
2;Reunião do Conselho de Administração;19/09/2018;16/11/2018      ;Ordinária;              ;0,43152;2018;19445;COPASA
3;Reunião do Conselho de Administração;28/02/2019;                ;Ordinária;              ;0,72971;2018;19445;COPASA
4;Assembléia Geral Extraordinária     ;07/05/2018;17/05/2018      ;Ordinária;              ;2,21530;2018;19445;COPASA
0;Reunião do Conselho de Administração;25/04/2018;15/05/2018      ;Ordinária;              ;0,37279;2018;19453;ECORODOVIAS
1;Reunião do Conselho de Administração;30/10/2018;16/11/2018      ;Ordinária;              ;0,06364;2018;19453;ECORODOVIAS
2;Reunião do Conselho de Administração;30/10/2018;16/11/2018      ;Ordinária;              ;0,28567;2018;19453;ECORODOVIAS
0;Reunião do Conselho de Administração;22/02/2018;16/05/2018      ;Ordinária;              ;0,06530;2018;19615;GRENDENE
1;Reunião do Conselho de Administração;22/02/2018;16/05/2018      ;Ordinária;              ;0,43230;2018;19615;GRENDENE
2;Reunião do Conselho de Administração;26/04/2018;23/05/2018      ;Ordinária;              ;0,30170;2018;19615;GRENDENE
3;Reunião do Conselho de Administração;26/07/2018;22/08/2018      ;Ordinária;              ;0,03740;2018;19615;GRENDENE
4;Reunião do Conselho de Administração;25/10/2018;21/11/2018      ;Ordinária;              ;0,05240;2018;19615;GRENDENE
0;Reunião do Conselho de Administração;21/12/2018;28/02/2019      ;Ordinária;              ;0,56123;2018;19623;DASA
0;Reunião do Conselho de Administração;07/12/2017;31/01/2018      ;Ordinária;              ;0,06475;2018;19739;LOCALIZA
1;Reunião do Conselho de Administração;22/03/2018;16/05/2018      ;Ordinária;              ;0,06356;2018;19739;LOCALIZA
2;Reunião do Conselho de Administração;21/06/2018;16/08/2018      ;Ordinária;              ;0,06496;2018;19739;LOCALIZA
3;Reunião do Conselho de Administração;21/09/2018;16/11/2018      ;Ordinária;              ;0,06738;2018;19739;LOCALIZA
4;Reunião do Conselho de Administração;13/12/2018;06/02/2019      ;Ordinária;              ;0,07454;2018;19739;LOCALIZA
0;Assembléia Geral Ordinária e Extraordinária;04/04/2018;25/09/2018      ;Ordinária;              ;0,11995;2018;19763;ENERGIAS BR
1;Assembléia Geral Ordinária e Extraordinária;04/04/2018;25/09/2018      ;Ordinária;              ;0,48570;2018;19763;ENERGIAS BR
2;Reunião do Conselho de Administração       ;21/12/2018;                ;Ordinária;              ;0,72413;2018;19763;ENERGIAS BR
0;Reunião do Conselho de Administração;21/12/2017;09/05/2018      ;Ordinária;              ;0,10669;2018;19992;TOTVS
1;Assembléia Geral Extraordinária     ;05/04/2018;09/05/2018      ;Ordinária;              ;0,03330;2018;19992;TOTVS
2;Reunião do Conselho de Administração;25/07/2018;03/10/2018      ;Ordinária;              ;0,09000;2018;19992;TOTVS
3;Reunião do Conselho de Administração;25/07/2018;03/10/2018      ;Ordinária;              ;0,11000;2018;19992;TOTVS
4;Reunião do Conselho de Administração;21/12/2018;09/05/2019      ;Ordinária;              ;0,08000;2018;19992;TOTVS
0;Reunião do Conselho de Administração;05/03/2018;11/04/2018      ;Ordinária;              ;0,02000;2018;20087;EMBRAER
1;Reunião do Conselho de Administração;14/06/2018;20/07/2018      ;Ordinária;              ;0,02000;2018;20087;EMBRAER
2;Reunião do Conselho de Administração;13/09/2018;11/10/2018      ;Ordinária;              ;0,01000;2018;20087;EMBRAER
3;Reunião do Conselho de Administração;14/12/2018;18/01/2019      ;Ordinária;              ;0,01000;2018;20087;EMBRAER
0;Reunião do Conselho de Administração       ;12/03/2018;04/04/2018      ;Ordinária;              ;0,02847;2018;20125;ODONTOPREV
1;Reunião do Conselho de Administração       ;13/06/2018;04/07/2018      ;Ordinária;              ;0,02712;2018;20125;ODONTOPREV
2;Assembléia Geral Ordinária e Extraordinária;02/04/2018;04/05/2018      ;Ordinária;              ;0,00562;2018;20125;ODONTOPREV
3;Reunião do Conselho de Administração       ;25/07/2018;05/09/2018      ;Ordinária;              ;0,05281;2018;20125;ODONTOPREV
4;Reunião do Conselho de Administração       ;21/09/2018;05/10/2018      ;Ordinária;              ;0,02737;2018;20125;ODONTOPREV
5;Reunião do Conselho de Administração       ;18/12/2018;09/01/2019      ;Ordinária;              ;0,10952;2018;20125;ODONTOPREV
6;Reunião do Conselho de Administração       ;18/12/2018;09/01/2019      ;Ordinária;              ;0,02522;2018;20125;ODONTOPREV
7;Assembléia Geral Ordinária                 ;01/04/2019;03/05/2019      ;Ordinária;              ;0,01081;2018;20125;ODONTOPREV
8;Assembléia Geral Ordinária                 ;01/04/2019;03/05/2019      ;Ordinária;              ;0,04149;2018;20125;ODONTOPREV
0;Reunião do Conselho de Administração;06/11/2018;22/11/2018      ;Ordinária;              ;0,23719;2018;20257;TAESA
1;Reunião do Conselho de Administração;06/11/2018;22/11/2018      ;Preferencial;              ;0,23719;2018;20257;TAESA
2;Reunião do Conselho de Administração;06/08/2018;20/08/2018      ;Ordinária;              ;0,08884;2018;20257;TAESA
3;Reunião do Conselho de Administração;06/08/2018;20/08/2018      ;Preferencial;              ;0,08884;2018;20257;TAESA
4;Reunião do Conselho de Administração;09/05/2018;21/05/2018      ;Ordinária;              ;0,18199;2018;20257;TAESA
5;Reunião do Conselho de Administração;09/05/2018;21/05/2018      ;Preferencial;              ;0,18199;2018;20257;TAESA
6;Assembléia Geral Ordinária          ;26/04/2018;09/05/2018      ;Ordinária;              ;0,15416;2018;20257;TAESA
7;Assembléia Geral Extraordinária     ;26/04/2018;09/05/2018      ;Preferencial;              ;0,15416;2018;20257;TAESA
8;Reunião do Conselho de Administração;12/12/2018;28/12/2018      ;Ordinária;              ;0,13309;2018;20257;TAESA
9;Reunião do Conselho de Administração;12/12/2018;28/12/2018      ;Preferencial;              ;0,13309;2018;20257;TAESA
10;Reunião do Conselho de Administração;06/08/2018;20/08/2018      ;Ordinária;              ;0,07017;2018;20257;TAESA
11;Reunião do Conselho de Administração;06/08/2018;20/08/2018      ;Preferencial;              ;0,07017;2018;20257;TAESA
12;Reunião do Conselho de Administração;09/05/2018;30/05/2018      ;Ordinária;              ;0,04037;2018;20257;TAESA
13;Reunião do Conselho de Administração;09/05/2018;30/05/2018      ;Preferencial;              ;0,04037;2018;20257;TAESA
14;Reunião do Conselho de Administração;09/05/2018;22/05/2018      ;Ordinária;              ;0,01379;2018;20257;TAESA
15;Reunião do Conselho de Administração;09/05/2018;22/05/2018      ;Preferencial;              ;0,01379;2018;20257;TAESA
16;Reunião do Conselho de Administração;09/05/2018;21/05/2018      ;Ordinária;              ;0,00947;2018;20257;TAESA
17;Reunião do Conselho de Administração;09/05/2018;21/05/2018      ;Preferencial;              ;0,00947;2018;20257;TAESA
0;Assembléia Geral Ordinária e Extraordinária;12/04/2018;27/04/2018      ;Ordinária;              ;0,39047;2018;20338;M.DIASBRANCO
1;Reunião do Conselho de Administração       ;20/12/2018;30/04/2019      ;Ordinária;              ;0,41003;2018;20338;M.DIASBRANCO
0;Reunião do Conselho de Administração;28/12/2017;26/02/2018      ;Preferencial;              ;3,22119;2018;20532;SANTANDER BR
1;Reunião do Conselho de Administração;28/12/2017;26/02/2018      ;Ordinária;              ;2,92835;2018;20532;SANTANDER BR
2;Reunião do Conselho de Administração;28/12/2017;26/02/2018      ;Preferencial;              ;3,50129;2018;20532;SANTANDER BR
3;Reunião do Conselho de Administração;28/12/2017;26/02/2018      ;Ordinária;              ;3,18299;2018;20532;SANTANDER BR
4;Reunião do Conselho de Administração;27/03/2018;26/04/2018      ;Ordinária;              ;0,07633;2018;20532;SANTANDER BR
5;Reunião do Conselho de Administração;27/03/2018;26/04/2018      ;Preferencial;              ;0,08396;2018;20532;SANTANDER BR
6;Reunião do Conselho de Administração;26/06/2018;27/07/2018      ;Ordinária;              ;0,07649;2018;20532;SANTANDER BR
7;Reunião do Conselho de Administração;26/06/2018;27/07/2018      ;Preferencial;              ;0,08414;2018;20532;SANTANDER BR
8;Reunião do Conselho de Administração;28/09/2018;26/10/2018      ;Ordinária;              ;0,07650;2018;20532;SANTANDER BR
9;Reunião do Conselho de Administração;28/09/2018;26/10/2018      ;Preferencial;              ;0,08415;2018;20532;SANTANDER BR
10;Reunião do Conselho de Administração;28/12/2018;26/02/2019      ;Ordinária;              ;0,36741;2018;20532;SANTANDER BR
11;Reunião do Conselho de Administração;28/12/2018;26/02/2019      ;Preferencial;              ;0,40416;2018;20532;SANTANDER BR
12;Reunião do Conselho de Administração;28/12/2018;26/02/2019      ;Ordinária;              ;0,24494;2018;20532;SANTANDER BR
13;Reunião do Conselho de Administração;28/12/2018;26/02/2019      ;Preferencial;              ;0,26944;2018;20532;SANTANDER BR
0;Reunião do Conselho de Administração;28/03/2019;25/06/2019      ;Ordinária;              ;0,00224;2018;20575;JBS
0;Assembléia Geral Ordinária;25/04/2018;10/05/2018      ;Ordinária;              ;2,13395;2018;20745;SLC AGRICOLA
0;Assembléia Geral Ordinária;27/04/2018;31/08/2018      ;Ordinária;              ;0,51648;2018;20770;EZTEC
0;Assembléia Geral Ordinária          ;20/04/2018;04/05/2018      ;Ordinária;              ;0,41502;2018;20800;TEGMA
1;Assembléia Geral Ordinária          ;20/04/2018;04/05/2018      ;Ordinária;              ;0,17427;2018;20800;TEGMA
2;Reunião do Conselho de Administração;07/08/2018;22/08/2018      ;Ordinária;              ;0,23989;2018;20800;TEGMA
3;Reunião do Conselho de Administração;07/08/2018;22/08/2018      ;Ordinária;              ;0,07996;2018;20800;TEGMA
4;Reunião do Conselho de Administração;08/11/2018;26/11/2018      ;Ordinária;              ;0,17691;2018;20800;TEGMA
5;Reunião do Conselho de Administração;08/11/2018;26/11/2018      ;Ordinária;              ;0,05897;2018;20800;TEGMA
0;Assembléia Geral Ordinária e Extraordinária;19/04/2018;27/04/2018      ;Ordinária;              ;0,34934;2018;20915;MRV
1;Assembléia Geral Ordinária e Extraordinária;19/04/2018;15/06/2018      ;Ordinária;              ;0,35121;2018;20915;MRV
2;Proposta                                   ;18/04/2019;                ;Ordinária;              ;0,37175;2018;20915;MRV
0;Reunião do Conselho de Administração;26/06/2018;10/08/2018      ;Ordinária;              ;0,54000;2018;20958;ABC BRASIL
1;Reunião do Conselho de Administração;26/06/2018;10/08/2018      ;Preferencial;              ;0,54000;2018;20958;ABC BRASIL
2;Reunião do Conselho de Administração;21/12/2018;12/02/2019      ;Ordinária;              ;0,53900;2018;20958;ABC BRASIL
3;Reunião do Conselho de Administração;21/12/2018;12/02/2019      ;Preferencial;              ;0,53900;2018;20958;ABC BRASIL
0;Reunião do Conselho de Administração;21/06/2018;25/09/2018      ;Preferencial;              ;0,55378;2018;20982;MULTIPLAN
1;Reunião do Conselho de Administração;21/06/2018;25/09/2018      ;Ordinária;              ;0,55378;2018;20982;MULTIPLAN
2;Reunião do Conselho de Administração;21/09/2018;31/05/2019      ;Preferencial;              ;0,13459;2018;20982;MULTIPLAN
3;Reunião do Conselho de Administração;21/09/2018;31/05/2019      ;Ordinária;              ;0,13459;2018;20982;MULTIPLAN
4;Reunião do Conselho de Administração;21/12/2018;31/05/2019      ;Preferencial;              ;0,11776;2018;20982;MULTIPLAN
5;Reunião do Conselho de Administração;21/12/2018;31/05/2019      ;Ordinária;              ;0,11776;2018;20982;MULTIPLAN
0;Reunião do Conselho de Administração;26/12/2018;09/04/2019      ;Ordinária;              ;12,27862;2018;21008;GENERALSHOPP
0;Assembléia Geral Ordinária e Extraordinária;19/04/2017;05/05/2017      ;Ordinária;              ;0,28347;2018;21016;ESTACIO PART
1;Assembléia Geral Ordinária                 ;18/04/2018;14/06/2018      ;Ordinária;              ;0,32551;2018;21016;ESTACIO PART
0;Assembléia Geral Ordinária e Extraordinária;29/03/2018;18/04/2018      ;Ordinária;              ;0,05469;2018;21121;SUL AMERICA
1;Assembléia Geral Ordinária e Extraordinária;29/03/2018;18/04/2018      ;Preferencial;              ;0,05469;2018;21121;SUL AMERICA
2;Reunião do Conselho de Administração       ;22/12/2017;18/04/2018      ;Ordinária;              ;0,12059;2018;21121;SUL AMERICA
3;Reunião do Conselho de Administração       ;22/12/2017;18/04/2018      ;Preferencial;              ;0,12059;2018;21121;SUL AMERICA
0;Reunião do Conselho de Administração;12/12/2018;28/12/2018      ;Ordinária;              ;0,51057;2018;21148;TENDA
0;Reunião do Conselho de Administração;31/03/2018;09/01/2019      ;Ordinária;              ;0,21200;2018;21431;HYPERA
1;Reunião do Conselho de Administração;28/06/2018;09/01/2019      ;Ordinária;              ;0,20543;2018;21431;HYPERA
2;Reunião do Conselho de Administração;27/09/2018;09/01/2019      ;Ordinária;              ;0,19966;2018;21431;HYPERA
3;Reunião do Conselho de Administração;18/12/2018;09/01/2019      ;Ordinária;              ;0,35117;2018;21431;HYPERA
0;Assembléia Geral Ordinária;30/04/2018;14/08/2018      ;Ordinária;              ;0,93518;2018;21440;LE LIS BLANC
0;Reunião do Conselho de Administração;13/04/2018;08/05/2018      ;Ordinária;              ;0,09793;2018;21610;B3
1;Reunião do Conselho de Administração;22/06/2018;10/07/2018      ;Ordinária;              ;0,22115;2018;21610;B3
2;Reunião do Conselho de Administração;14/09/2018;05/10/2018      ;Ordinária;              ;0,17613;2018;21610;B3
3;Reunião do Conselho de Administração;14/12/2018;08/01/2019      ;Ordinária;              ;0,20693;2018;21610;B3
0;Reunião do Conselho de Administração;13/12/2017;29/03/2018      ;Ordinária;              ;0,11724;2018;21733;CIELO
1;Reunião do Conselho de Administração;01/02/2018;29/03/2018      ;Ordinária;              ;0,39007;2018;21733;CIELO
2;Reunião do Conselho de Administração;20/06/2018;28/09/2018      ;Ordinária;              ;0,11513;2018;21733;CIELO
3;Reunião do Conselho de Administração;30/07/2018;28/09/2018      ;Ordinária;              ;0,52962;2018;21733;CIELO
4;Reunião do Conselho de Administração;19/09/2018;26/12/2018      ;Ordinária;              ;0,05619;2018;21733;CIELO
5;Reunião do Conselho de Administração;29/11/2018;26/12/2018      ;Ordinária;              ;0,26619;2018;21733;CIELO
6;Reunião do Conselho de Administração;12/12/2018;11/03/2019      ;Ordinária;              ;0,06097;2018;21733;CIELO
0;Reunião do Conselho de Administração;23/01/2018;23/01/2018      ;Ordinária;              ;0,17732;2018;21903;ECON
1;Reunião do Conselho de Administração;23/01/2018;23/01/2018      ;Ordinária;              ;0,01455;2018;21903;ECON
2;Reunião do Conselho de Administração;23/02/2018;23/02/2018      ;Ordinária;              ;0,06462;2018;21903;ECON
3;Reunião do Conselho de Administração;23/02/2018;23/02/2018      ;Ordinária;              ;0,09191;2018;21903;ECON
4;Reunião do Conselho de Administração;25/04/2018;26/04/2018      ;Ordinária;              ;0,01178;2018;21903;ECON
